,Unnamed: 0,Name,District,Price,address,loc,lat,long
1303,1303,"Manhattan Heights 3 Rooms
Flat H Higher Floor",Hong Kong West,"$19.5
M",Manhattan Heights Hong Kong,"文禧閣 Manhattan Heights, 大涌橋路 Tai Chung Kiu Road, 禾輋 Wo Che, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.386177850000003,114.19999626306064
1304,1304,"Metro Harbour View Phase 2
Flat A Lower Floor Block 10",Tai Kok Tsui,"$7.38
M",Metro Harbour View Hong Kong,"港灣豪庭 Metro Harbour View, 8, 福利街 Fuk Lee Street, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32450885,114.16043743569773
1305,1305,"Laguna City Phase 4 3 Rooms 2 Living Rooms
Flat D Lower Floor Block 09",Lam Tin / Yau Tong,"$10
M",City Hong Kong,"Hong Kong, 219, Uppingham Road, New Humberstone, North Evington, Leicester, City of Leicester, East Midlands, England, LE5 4DG, United Kingdom",52.6420381,-1.0914654
1306,1306,"Yu Tung Court 3 Rooms 2 Living Rooms
Flat 1 Higher Floor Block B (Hor Tung House)",Tung Chung,"$4.4
M",Yu Tung (Hor Tung House) Hong Kong,,0.0,0.0
1307,1307,"The Waterside 2 Rooms 2 Living Rooms
Flat D Higher Floor Block 2",Ma On Shan,"$8.2
M",The Waterside Hong Kong,"雅濤居 The Waterside, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.42465205,114.22810878645944
1308,1308,"City One Shatin Phase 4 2 Rooms 1 Living Room
Flat A Higher Floor Block 43",Shatin,"$5.7
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
1309,1309,"Kam Ying Court 3 Rooms 2 Living Rooms
Flat 7 Higher Floor Kam Yuet House (Block G)",Ma On Shan,"$7
M",Kam Ying Kam Yuet House G) Hong Kong,,0.0,0.0
1310,1310,"Victoria Harbour Phase 1B 4 Rooms 2 Living Rooms
Flat A Higher Floor Tower 1",North Point / Fortress Hill,"$100
M",Victoria Harbour Tower Hong Kong,"海璇匯 Victoria Harbour Residence, 渣華道 Java Road, 丹拿山 Tanner Hill, 北角 North Point, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.29307785,114.20243224343176
1311,1311,"Chelsea Court 3 Rooms 2 Living Rooms
Flat H Higher Floor Tower South (A2)",Tsuen Wan,"$10.6
M",Chelsea Tower South Hong Kong,,0.0,0.0
1312,1312,"Perth Apartments 4 Rooms 2 Living Rooms
Flat C Higher Floor Blk B3",Ho Man Tin,"$26
M",Perth Apartments Blk Hong Kong,"巴富洋樓 Perth Apartments, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32200265,114.18121705
1313,1313,"Yen Hau Mansion
Flat A Lower Floor",Kwun Tong,"$3.78
M",Yen Hau Mansion Hong Kong,"仁厚大廈 Yen Hau Mansion, 牛頭角 Ngau Tau Kok, 觀塘區 Kwun Tong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.316353499999998,114.21718164537037
1314,1314,"Fft 22 1 Room 1 Living Room
Flat B",Happy Valley / Mid-Levels East,"$8.8
M",Fft Hong Kong,,0.0,0.0
1315,1315,"Intelligent Court 1 Room
Flat B Middle Floor",Tin Hau,"$8.9
M",Intelligent Hong Kong,"海麗軒 Intelligent Court, 38, 銅鑼灣道 Tung Lo Wan Road, 大坑 Tai Hang, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.278436999999997,114.19070615237226
1316,1316,"City One Shatin Phase 2 2 Rooms
Flat H Higher Floor Block 17",Shatin,"$6
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
1317,1317,"Sol City
Flat E Higher Floor Tower 1",Yuen Long,"$6.9
M",Sol City Tower Hong Kong,,0.0,0.0
1318,1318,"Fung Fai Court 2 Rooms
Flat F",Happy Valley / Mid-Levels East,"$10
M",Fung Fai Hong Kong,"楓樹窩新村 Fung Shue Wo Resite Village, 楓樹窩 Fung Shue Wo, 青衣 Tsing Yi, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.3555184,114.1010964
1319,1319,"The Wings Phase 1 3 Rooms 2 Living Rooms
Flat C Middle Floor Tower 2 (Aster Diamond)",Po Lam / Tseung Kwan O Station,"$16
M",The Wings Tower (Aster Diamond) Hong Kong,,0.0,0.0
1320,1320,"Sham Wan Towers 1 Room 2 Living Rooms
Flat A Higher Floor Tower 2",Ap Lei Chau,"$11.5
M",Sham Wan Towers Tower Hong Kong,,0.0,0.0
1321,1321,"Sham Wan Towers 1 Room 2 Living Rooms
Flat C Middle Floor Tower 3",Ap Lei Chau,"$11.2
M",Sham Wan Towers Tower Hong Kong,,0.0,0.0
1322,1322,"The Mediterranean 1 Room
Flat G Lower Floor Block 5",Sai Kung / Clear Water Bay,"$9.5
M",The Mediterranean Hong Kong,"逸瓏園 The Mediterranean, 橫江村 Wang Kong Village, 西貢 Sai Kung, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.3859289,114.27223392476063
1323,1323,"Lohas Park Le Prestige - Le Prime 3 Rooms 2 Living Rooms
Flat B Middle Floor Tower 7 R",Lohas Park,"$9.6
M",Lohas Park Le Prestige Le Prime Tower Hong Kong,,0.0,0.0
1324,1324,"Grand Yoho Phase 2
Flat G Middle Floor Tower 8",Yuen Long,"$10.8
M",Grand Yoho Tower Hong Kong,"第1座 Tower 1, 朗日路 Long Yat Road, 元朗新墟 Yuen Long San Hui, 雞地 Kai Tei, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.44498335,114.03652625000001
1325,1325,"Coo Residence
Flat B Higher Floor",Tuen Mun,"$4.6
M",Coo Residence Hong Kong,"城.點 COO Residence, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.394908049999998,113.97601783914502
1326,1326,"Gramercy 2 Rooms
Flat B Middle Floor",Mid-Levels West,"$22
M",Gramercy Hong Kong,"瑧環 Gramercy, 半山 Mid-Levels, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.280596250000002,114.15258377194118
1327,1327,"The Garrison 1 Room 1 Living Room
Flat E Lower Floor",Shatin,"$5.6
M",The Garrison Hong Kong,"珀玥 The Garrison, 28, 美田路 Mei Tin Road, 大圍墟 Tai Wai Hui, 大圍 Tai Wai, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.37487355,114.17643934620062
1328,1328,"Bedford Gardens 2 Rooms 1 Living Room
Flat F Higher Floor Pak Lee Court",North Point / Fortress Hill,"$8.18
M",Bedford Gardens Pak Lee Hong Kong,,0.0,0.0
1329,1329,"Greenfield Terrace 2 Rooms 2 Living Rooms
Flat A1 Middle Floor Blk A",Ho Man Tin,"$12.8
M",Greenfield Terrace Blk Hong Kong,"嘉輝臺 Greenfield Terrace, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31332935,114.17655501829378
1330,1330,"Residence Bel-Air Phase 6 (Bel-Air No.8) 4 Rooms 2 Living Rooms
Flat A Lower Floor Block 8A",Residence Bel-Air / Pokfulam,"$68
M",Residence Bel-Air (Bel-Air Hong Kong,,0.0,0.0
1331,1331,"La Cite Noble 2 Rooms 1 Living Room
Flat C Higher Floor Block 5",Hang Hau,"$7.08
M",La Cite Noble Hong Kong,"新寶城 La Cite Noble, 昭信路 Chiu Shun Road, 佛頭洲 Fat Tau Chau, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.3139082,114.26659503553405
1332,1332,"Whampoa Garden Site 2 1 Room
Flat A Higher Floor Block 05",Hung Hom,"$7.9
M",Whampoa Garden Site Hong Kong,,0.0,0.0
1333,1333,"Royal Ascot Phase 2 2 Rooms
Flat B Higher Floor Block 11",Kau To Shan / Fotan,"$13.6
M",Royal Ascot Hong Kong,"駿景園 Royal Ascot, 拔子窩 Pat Tsz Wo, 落路下村 Lok Lo Ha Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.4007684,114.2023210647866
1334,1334,"Pokfulam Gardens 3 Rooms 2 Living Rooms
Flat H Higher Floor Block 5",Residence Bel-Air / Pokfulam,"$11.8
M",Pokfulam Gardens Hong Kong,"薄扶林花園 Pokfulam Gardens, 薄扶林 Pok Fu Lam, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2579054,114.13732431782772
1335,1335,"Pokfulam Gardens 2 Rooms 1 Living Room
Flat G Higher Floor Block 5",Residence Bel-Air / Pokfulam,"$8.3
M",Pokfulam Gardens Hong Kong,"薄扶林花園 Pokfulam Gardens, 薄扶林 Pok Fu Lam, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2579054,114.13732431782772
1336,1336,"Liberte 2 Rooms 2 Living Rooms
Flat H Middle Floor Block 6",Lai Chi Kok,"$8.8
M",Liberte Hong Kong,"昇悅居 Liberté, 長沙灣 Cheung Sha Wan, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3345803,114.14885932978952
1337,1337,"The Spectra
Flat E Middle Floor Tower 5",Yuen Long,"$7.08
M",The Spectra Tower Hong Kong,,0.0,0.0
1338,1338,"Siu Hong Court 2 Rooms
Flat 8 Lower Floor Siu Wing House",Tuen Mun,"$4.39
M",Siu Hong Siu Wing House Hong Kong,,0.0,0.0
1339,1339,"Century Link Phase 1 3 Rooms 1 Living Room
Flat 9 Middle Floor Block 6A",Tung Chung,"$9.18
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
1340,1340,"Discovery Park Phase 2 3 Rooms 2 Living Rooms
Flat H Higher Floor Block 07",Tsuen Wan,"$10.2
M",Discovery Park Hong Kong,"愉景新城 Discovery Park, 光板田村 Kwong Pan Tin Village, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.37611025,114.11189146971572
1341,1341,"Parkland Villas Phase 1 3 Rooms
Flat C Middle Floor Block 2",Tuen Mun,"$8
M",Parkland Villas Hong Kong,"疊茵庭 Parkland Villas, 頌皇台 Chung Wong Toi, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.4102109,113.98162813013275
1342,1342,"Far East Consortium Yuen Long Building
Flat B Higher Floor",Yuen Long,"$3.98
M",Far East Consortium Yuen Long Building Hong Kong,"遠東發展元朗大廈 Far East Consortium Yuen Long Building, 13-33, 元朗安樂路 Yuen Long On Lok Road, 元朗新墟 Yuen Long San Hui, 元朗舊墟 Yuen Long Kau Hui, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.44513465,114.03206826388815
1343,1343,"Shatin Centre 2 Rooms
Flat C Lower Floor Block E - (On Ning Building)",Shatin,"$6.3
M",Shatin Centre (On Ning Building) Hong Kong,,0.0,0.0
1344,1344,"Lyttelton Garden 3 Rooms
Flat B Higher Floor Block 2",Mid-Levels West,"$25
M",Lyttelton Garden Hong Kong,,0.0,0.0
1345,1345,"La Cite Noble 2 Rooms 2 Living Rooms
Flat A Middle Floor Block 1",Hang Hau,"$7.98
M",La Cite Noble Hong Kong,"新寶城 La Cite Noble, 昭信路 Chiu Shun Road, 佛頭洲 Fat Tau Chau, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.3139082,114.26659503553405
1346,1346,"City One Shatin Phase 7 2 Rooms 2 Living Rooms
Flat B Lower Floor Block 36",Shatin,"$7.9
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
1347,1347,"Carado Garden 1 Room 2 Living Rooms
Flat G Middle Floor Block 5",Shatin,"$6.1
M",Carado Garden Hong Kong,"雲疊花園 Carado Garden, 新田村 San Tin Village, 田心 Tin Sam, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.3682259,114.17642188744755
1348,1348,"Sereno Verde Phase 1 2 Rooms 1 Living Room
Flat E Middle Floor Block 02",Yuen Long,"$5.75
M",Sereno Verde Hong Kong,"蝶翠峰 Sereno Verde, 十八鄉 Shap Pat Heung, 大旗嶺村 Tai Kei Leng Village, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.43662095,114.0303480565334
1349,1349,"Serenity Place 3 Rooms 2 Living Rooms
Flat B Middle Floor Block 3",Po Lam / Tseung Kwan O Station,"$7.2
M",Serenity Place Hong Kong,"怡心園 Serenity Place, 寶林 Po Lam, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.322561450000002,114.25351309517778
1350,1350,"Nerine Cove 2 Rooms
Flat B Middle Floor Block 3",Tuen Mun,"$7.1
M",Nerine Cove Hong Kong,"南浪海灣 Nerine Cove, 屯門南 Tuen Mun South, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.38235535,113.97157288102962
1351,1351,"Prime View Garden 2 Rooms
Flat B Middle Floor Block 4",Tuen Mun,"$4.55
M",Prime View Garden Hong Kong,"景峰花園 Prime View Garden, 頌皇台 Chung Wong Toi, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.403081800000002,113.98031314557659
1352,1352,"Edwardian Heights 3 Rooms 2 Living Rooms
Flat B Higher Floor Edwardian Heights ( Phase 2 )",Ho Man Tin,"$13.8
M",Edwardian Heights Edwardian Heights Hong Kong,"愛華閣(一期) Edwardian Heights (Phase I), 馬頭圍 Ma Tau Wai, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32625595,114.18301370471431
1353,1353,"Nelson Court 2 Rooms
Flat C Middle Floor",Mongkok,"$10.8
M",Nelson Hong Kong,"賀賢居 Nelson Court, 旺角 Mong Kok, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31637025,114.17358154272998
1354,1354,"Coastal Skyline Phase 1 3 Rooms 2 Living Rooms
Flat C Middle Floor Block 6",Tung Chung,"$11.6
M",Coastal Skyline Hong Kong,"藍天海岸 Coastal Skyline, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2919209,113.94573064596155
1355,1355,"Fu Loy Garden 1 Room
Flat 8 Higher Floor Block B",Yuen Long,"$4.3
M",Fu Loy Garden Hong Kong,"富來花園 Fu Loy Garden, 7, 媽橫路 Ma Wang Road, 大橋 Tai Kiu, 東頭工業區 Tung Tau Industrial Area, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4472822,114.02379932509787
1356,1356,"Parc City
Flat D Higher Floor Tower 8",Tsuen Wan,"$18
M",Parc City Tower Hong Kong,,0.0,0.0
1357,1357,"Metro Town Phase 1 (Metro Town) 3 Rooms 2 Living Rooms
Flat B Lower Floor Tower 2",Tiu Keng Leng,"$11.8
M",Metro Town (Metro Town) Tower Hong Kong,,0.0,0.0
1358,1358,"The Cullinan 3 Rooms
Flat E Higher Floor Royal Sky",Kowloon Station,"$45
M",The Royal Sky Hong Kong,,0.0,0.0
1359,1359,"Miami Beach Towers 2 Rooms 1 Living Room
Flat H Lower Floor Block T-1",Tuen Mun,"$5
M",Miami Beach Towers Hong Kong,"邁亞美海灣 Miami Beach Towers, 屯門南 Tuen Mun South, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.372112,113.96931511145647
1360,1360,"Venice Gardens 2 Rooms 2 Living Rooms
Flat D Higher Floor Block 1",Tuen Mun,"$5.9
M",Venice Gardens Hong Kong,"海麗花園 Venice Gardens, 12, 良德街 Leung Tak Street, 良田 Leung Tin, 屯門北 Tuen Mun North, 麒麟圍 Kei Lun Wai, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.40742195,113.9685116679804
1361,1361,"Connie Towers 2 Rooms
Flat 3 Middle Floor Block C",Kwun Tong,"$5.3
M",Connie Towers Hong Kong,"康麗園 Connie Towers, 牛頭角 Ngau Tau Kok, 觀塘區 Kwun Tong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.318987749999998,114.22254878257493
1362,1362,"Parc Oasis 2 Rooms 2 Living Rooms
Flat A Middle Floor Block 06",Yau Yat Chuen / Shek Kip Mei,"$11.78
M",Parc Oasis Hong Kong,"又一居 Parc Oasis, 石硤尾 Shek Kip Mei, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3341133,114.17471266134254
1363,1363,"The Waterfront Phase 1 3 Rooms 2 Living Rooms
Flat D Lower Floor Block 2",Kowloon Station,"$23.5
M",The Waterfront Hong Kong,"漾日居 The Waterfront, 油麻地 Yau Ma Tei, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.305178599999998,114.16309657969549
1364,1364,"Century Link Phase 2
Flat 02 Middle Floor Block 2B",Tung Chung,"$7.35
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
1365,1365,"Sky Tower 2 Rooms
Flat F Middle Floor Block 6",To Kwa Wan,"$10.98
M",Sky Tower Hong Kong,"傲雲峰 Sky Tower, 馬頭涌 Ma Tau Chung, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.323634050000003,114.19028207471749
1366,1366,"65-89 Tan Kwai Tsuen Road
Flat 16 Domus",Hung Shui Kiu,"$3.85
M",Tan Kwai Tsuen Road Domus Hong Kong,,0.0,0.0
1367,1367,"Aberdeen Centre 3 Rooms 2 Living Rooms
Flat 5 Middle Floor Hoi Chun Court",Aberdeen / Wong Chuk Hang,"$9.39
M",Aberdeen Centre Hoi Chun Hong Kong,"海珍閣 Hoi Chun Court, 4, 南寧街 Nam Ning Street, 石排灣 Shek Pai Wan, 香港仔 Aberdeen, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.24831395,114.15437266277534
1368,1368,"Lei Tung Estate
Flat 23 Higher Floor Tung Yat House (Block H)",Ap Lei Chau,"$3.2
M",Lei Tung Estate Tung Yat House H) Hong Kong,,0.0,0.0
1369,1369,"Riviera Gardens 3 Rooms 2 Living Rooms
Flat E Middle Floor Block 12",Tsuen Wan,"$8.4
M",Riviera Gardens Hong Kong,"海濱花園 Riviera Gardens, 荃灣東工業區 Tsuen Wan East Industrial Area, 荃灣市中心 Tsuen Wan Town Centre, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.362220649999998,114.11367594035787
1370,1370,"Peak One Phase 1 3 Rooms 1 Living Room
Flat D Middle Floor Block 8",Shatin,"$18.5
M",Peak One Hong Kong,"壹號雲頂 Peak One, 友愛村 Yau Oi Tsuen, 銅鑼灣 Tung Lo Wan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38142155,114.17882283163338
1371,1371,"Chelsea Court
Flat H Higher Floor Tower East",Tsuen Wan,"$10.3
M",Chelsea Tower East Hong Kong,,0.0,0.0
1372,1372,"Villa Rocha 3 Rooms
Flat 1 Higher Floor Block B",Happy Valley / Mid-Levels East,"$32.3
M",Villa Rocha Hong Kong,"樂翠台 Villa Rocha, 掃桿埔 So Kon Po, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.272723149999997,114.1861355995417
1373,1373,"Park Vista (Park Yoho) Park Yoho Venezia (Phase 1B)
Flat A Higher Floor Block 2B",Yuen Long,"$9.6
M",Park Vista (Park Yoho) Park Yoho Venezia Hong Kong,,0.0,0.0
1374,1374,"34D-34E Braga Circuit 4 Rooms 2 Living Rooms
Flat RP Lower Floor Braga Circuit 34D",Ho Man Tin,"$45.8
M",Braga Circuit RP Braga Circuit Hong Kong,,0.0,0.0
1375,1375,"Centrestage 1 Room 2 Living Rooms
Higher Floor Block 2",Sheung Wan / Central,"$52
M",Centrestage Hong Kong,,0.0,0.0
1376,1376,"Yan Ming Court
Flat 1 Higher Floor Yan Kuk House ( Block E )",Po Lam / Tseung Kwan O Station,"$5.98
M",Yan Ming Yan Kuk House Hong Kong,,0.0,0.0
1377,1377,"Pictorial Garden Phase 2 3 Rooms 2 Living Rooms
Flat B Middle Floor Ph2 - (Blk C)Elegant Court",Shatin,"$11.5
M",Pictorial Garden (Blk C)Elegant Hong Kong,,0.0,0.0
1378,1378,"Ocean Pride Phase 2 (Ocean Supreme)
Flat D Higher Floor Tower 5B",Tsuen Wan,"$12.5
M",Ocean Pride (Ocean Supreme) Tower Hong Kong,,0.0,0.0
1379,1379,"Ultima Phase 1 3 Rooms 1 Living Room
Flat B Higher Floor Block 7",Ho Man Tin,"$37.5
M",Ultima Hong Kong,"天鑄 Ultima, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31190235,114.18199790608907
1380,1380,"Central Park Towers Phase 1 (Central Park Towers)
Flat H Middle Floor Tower 2",Tin Shui Wai,"$6.42
M",Central Park Towers (Central Park Towers) Tower Hong Kong,,0.0,0.0
1381,1381,"Ultima Phase 2 4 Rooms 2 Living Rooms
Flat A Lower Floor Tower 5",Ho Man Tin,"$37.28
M",Ultima Tower Hong Kong,,0.0,0.0
1382,1382,"The Aurora
Flat B Tower 1",Tsuen Wan,"$34
M",The Aurora Tower Hong Kong,,0.0,0.0
1383,1383,"Villa Athena 3 Rooms 2 Living Rooms
Flat B Middle Floor Block 05",Ma On Shan,"$14
M",Villa Hong Kong,"Hong Kong, Parque Industrial Logisik II, Villa de Reyes, San Luis Potosí, 79526, México",21.9922052,-100.8595673
1384,1384,"Friendship Court 2 Rooms 2 Living Rooms
Flat C Higher Floor",Happy Valley / Mid-Levels East,"$14.8
M",Friendship Hong Kong,"Hong Kong, Johannes S. P. Kraagweg, Friendship, Totness, Coronie, Suriname",5.87944,-56.3283676
1385,1385,"Chermain Heights 2 Rooms 2 Living Rooms
Flat C3 Higher Floor Block II",Kowloon Tong / Beacon Hill,"$18
M",Chermain Heights II Hong Kong,"霞明閣 Chermain Heights, 筆架山 Beacon Hill, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3439049,114.17745066901773
